timestamp,open,high,low,close,volume
1763830500,84672.23,84765.08,84657.39,84694.66,32.82205
1763830800,84694.65,84717.55,84510.53,84517.47,34.74714
1763831100,84517.48,84645.7,84472.7,84630.28,48.55876
1763831400,84630.29,84660.0,84423.98,84543.38,67.20748
1763831700,84543.38,84596.73,84486.02,84502.1,42.95007
1763832000,84502.1,84643.21,84493.6,84643.21,14.38154
1763832300,84643.21,84720.0,84598.14,84703.31,18.34993
1763832600,84703.31,84724.58,84563.91,84605.62,18.93627
1763832900,84605.63,84618.91,84528.64,84609.7,22.17293
1763833200,84609.7,84620.0,84523.53,84547.55,20.90535
1763833500,84547.55,84567.78,84464.49,84500.02,18.5886
1763833800,84500.02,84555.59,84500.01,84532.54,17.24561
1763834100,84532.53,84630.0,84499.53,84554.2,33.8937
1763834400,84554.2,84558.99,84494.46,84527.3,10.0986
1763834700,84527.3,84639.27,84491.9,84620.25,22.67965
1763835000,84620.25,84678.0,84581.02,84614.41,42.0288
1763835300,84614.42,84614.42,84540.73,84590.99,15.32088
1763835600,84590.99,84626.0,84554.19,84609.99,28.62282
1763835900,84610.0,84624.7,84533.08,84598.0,13.39952
1763836200,84597.99,84600.89,84488.55,84510.54,14.01277
1763836500,84510.54,84539.76,84480.66,84521.21,24.29501
1763836800,84521.21,84586.4,84521.2,84563.1,12.7011
1763837100,84563.1,84657.4,84535.96,84657.4,20.32224
1763837400,84657.4,84678.38,84595.99,84613.35,21.86649
1763837700,84613.36,84659.8,84564.32,84659.79,18.63646
1763838000,84659.8,84679.98,84592.17,84617.62,10.10701
1763838300,84617.61,84790.79,84588.02,84755.04,42.57771
1763838600,84755.04,84755.04,84662.99,84708.42,18.94373
1763838900,84708.42,84789.21,84708.42,84765.48,11.46018
1763839200,84765.48,84765.49,84609.76,84643.93,11.47062
1763839500,84643.92,84654.32,84581.99,84617.88,19.79372
1763839800,84617.89,84638.92,84576.96,84615.05,19.49493
1763840100,84615.05,84631.85,84544.04,84606.5,17.23495
1763840400,84606.5,84628.45,84510.53,84579.88,19.39083
1763840700,84579.88,84639.99,84562.82,84639.02,23.29943
1763841000,84639.02,84733.63,84639.02,84666.01,10.81528
1763841300,84666.0,84683.22,84609.76,84609.76,19.11078
1763841600,84609.77,84808.22,84599.98,84796.7,27.56805
1763841900,84796.71,84796.71,84633.42,84652.9,29.32857
1763842200,84652.91,84776.0,84652.9,84765.07,13.39858
1763842500,84765.08,84796.48,84680.0,84697.29,21.7387
1763842800,84697.28,84787.07,84659.23,84718.61,14.00696
1763843100,84718.6,84759.03,84694.59,84759.02,9.63901
1763843400,84759.02,84759.03,84627.19,84666.88,27.79704
1763843700,84666.87,84666.88,84504.79,84582.3,21.20768
1763844000,84582.31,84582.31,84423.0,84423.01,22.32299
1763844300,84423.01,84478.0,84321.67,84321.68,26.72024
1763844600,84321.68,84373.16,84244.51,84290.77,37.57309
1763844900,84290.78,84500.0,84268.17,84474.41,23.56757
1763845200,84474.41,84474.41,84404.0,84461.66,11.81377
1763845500,84462.34,84510.54,84335.42,84343.79,87.01115
1763845800,84343.79,84395.77,84237.7,84297.94,17.68587
1763846100,84297.93,84399.99,84295.2,84358.57,11.76952
1763846400,84358.57,84438.59,84348.02,84393.44,18.96159
1763846700,84393.44,84393.44,84304.01,84308.01,15.22427
1763847000,84308.01,84383.99,84308.0,84365.04,12.23718
1763847300,84365.04,84365.04,84285.14,84312.07,15.61226
1763847600,84312.08,84437.67,84312.07,84403.26,20.82482
1763847900,84403.26,84438.64,84352.59,84356.02,27.63726
1763848200,84356.03,84418.28,84316.39,84418.28,17.58358
1763848500,84418.27,84424.0,84387.35,84411.3,12.67114
1763848800,84411.31,84450.11,84328.47,84337.02,17.65268
1763849100,84337.03,84337.04,84269.04,84307.35,23.89064
1763849400,84307.36,84600.01,84307.35,84595.61,141.37119
1763849700,84595.61,84685.64,84539.71,84539.71,58.46584
1763850000,84539.71,84670.06,84539.71,84670.06,31.46633
1763850300,84670.05,84670.05,84554.19,84616.51,29.29835
1763850600,84616.51,84689.99,84566.33,84661.59,24.13993
1763850900,84661.59,84744.61,84635.34,84708.99,20.0473
1763851200,84708.98,84760.59,84667.6,84760.58,22.92284
1763851500,84760.59,84808.2,84722.17,84788.09,48.06778
1763851800,84788.1,85237.93,84773.33,85185.75,160.92704
1763852100,85185.76,85260.0,85066.03,85072.88,70.03859
1763852400,85072.87,85178.0,84968.95,85145.48,78.3656
1763852700,85145.49,85145.49,84850.0,84913.47,49.00452
1763853000,84913.46,85050.0,84863.78,85050.0,48.12808
1763853300,85050.01,85055.87,84766.81,84822.97,45.56483
1763853600,84822.98,84907.45,84779.85,84881.78,23.92238
1763853900,84881.78,84907.45,84827.2,84859.32,22.93338
1763854200,84859.32,85039.8,84798.0,85016.83,77.98731
1763854500,85016.82,85017.17,84940.64,84963.91,23.18176
1763854800,84963.9,84996.86,84723.87,84806.86,49.1733
1763855100,84806.86,84825.75,84765.07,84791.49,32.8896
1763855400,84791.49,84804.52,84716.48,84723.55,20.32893
1763855700,84723.56,84749.15,84670.56,84739.74,26.74529
1763856000,84739.75,84966.99,84667.57,84919.73,75.89808
1763856300,84919.73,85050.0,84919.73,85040.0,35.0319
1763856600,85040.6,85187.05,85040.59,85187.01,73.25042
1763856900,85187.0,85260.0,85100.0,85144.74,71.76071
1763857200,85144.74,85255.16,85006.67,85254.01,92.69953
1763857500,85254.01,85325.94,85062.45,85067.87,148.98908
1763857800,85067.88,85160.31,84979.08,85124.76,86.15857
1763858100,85124.77,85128.69,85000.0,85006.67,45.41142
1763858400,85006.68,85014.39,84909.12,85000.92,64.2547
1763858700,85000.92,85059.63,84930.0,85017.9,27.86399
1763859000,85017.91,85129.38,84982.81,85007.01,33.30469
1763859300,85007.01,85007.01,84893.21,84971.74,34.80277
1763859600,84971.74,85216.63,84950.97,85216.63,64.56361
1763859900,85216.99,85260.38,85173.99,85260.38,27.54685
1763860200,85260.38,85344.29,85218.37,85334.88,61.78554
1763860500,85334.88,85609.75,85291.43,85438.76,114.15779
1763860800,85438.76,85479.47,85304.36,85388.98,132.5985
