timestamp,open,high,low,close,volume
1763890200,2809.56,2823.98,2806.09,2820.38,5525.8896
1763891100,2820.39,2820.69,2814.18,2816.45,1126.7479
1763892000,2816.45,2816.87,2803.44,2808.31,2792.6205
1763892900,2808.3,2812.97,2802.88,2807.09,1746.5824
1763893800,2807.09,2812.97,2803.79,2810.82,1629.6964
1763894700,2810.82,2813.72,2807.56,2808.73,1338.2401
1763895600,2808.72,2811.39,2803.72,2809.5,1954.325
1763896500,2809.5,2817.82,2805.03,2812.73,1415.9442
1763897400,2812.73,2819.59,2812.73,2818.18,1967.2373
1763898300,2818.18,2820.61,2813.0,2815.54,1685.1173
1763899200,2815.54,2830.0,2813.98,2828.28,3162.0322
1763900100,2828.29,2847.01,2828.0,2835.46,16538.8153
1763901000,2835.46,2850.0,2830.75,2837.45,8326.7354
1763901900,2837.45,2838.82,2831.64,2835.42,9634.8734
1763902800,2835.43,2837.0,2822.51,2824.41,6822.6578
1763903700,2824.4,2832.26,2824.4,2832.14,5285.5411
1763904600,2832.13,2840.78,2828.01,2839.48,5509.7656
1763905500,2839.49,2845.44,2836.81,2843.65,3674.5025
1763906400,2843.66,2858.16,2832.74,2834.9,10602.9621
1763907300,2834.89,2836.39,2824.99,2829.27,3427.151
1763908200,2829.26,2837.97,2823.58,2828.6,6648.6447
1763909100,2828.6,2832.19,2812.49,2814.88,4796.4803
1763910000,2814.88,2822.95,2810.12,2820.87,3274.7346
1763910900,2820.86,2825.91,2814.41,2818.98,3317.5956
1763911800,2818.98,2837.32,2816.24,2833.09,4382.5746
1763912700,2833.1,2840.15,2829.72,2836.5,4751.7883
1763913600,2836.49,2846.8,2830.1,2831.73,4748.2238
1763914500,2831.72,2834.35,2819.87,2822.77,4016.0035
1763915400,2822.77,2832.04,2817.82,2830.99,3078.1903
1763916300,2830.99,2830.99,2798.04,2800.05,6117.5055
1763917200,2800.06,2802.98,2789.87,2797.21,8375.5633
1763918100,2797.21,2808.17,2786.86,2807.4,5834.8028
1763919000,2807.39,2807.39,2796.85,2803.99,2201.1368
1763919900,2803.98,2803.99,2786.63,2792.72,3208.1014
1763920800,2792.72,2801.61,2791.92,2797.23,1830.0131
1763921700,2797.23,2812.0,2796.5,2803.49,3158.9676
1763922600,2803.49,2816.92,2801.62,2813.5,2713.2183
1763923500,2813.51,2813.51,2803.49,2808.87,1694.7792
1763924400,2808.88,2815.13,2807.24,2812.48,2040.5555
1763925300,2812.47,2828.73,2812.47,2821.49,3350.8406
1763926200,2821.49,2837.45,2820.66,2830.74,5001.9311
1763927100,2830.74,2831.27,2819.64,2822.7,2652.8695
1763928000,2822.7,2833.16,2821.42,2830.49,3062.2867
1763928900,2830.5,2835.44,2825.44,2832.64,2587.2346
1763929800,2832.64,2833.11,2823.99,2828.91,1734.3186
1763930700,2828.92,2832.98,2826.5,2828.55,1326.258
1763931600,2828.55,2830.5,2817.28,2823.01,3398.9566
1763932500,2823.02,2840.16,2822.57,2839.0,2547.9176
1763933400,2839.0,2840.43,2828.65,2829.14,2374.2052
1763934300,2829.13,2845.0,2828.61,2841.58,2569.9207
1763935200,2841.58,2844.72,2824.52,2835.78,2913.5562
1763936100,2835.77,2841.16,2825.16,2839.73,2909.3815
1763937000,2839.73,2839.73,2826.63,2830.8,2070.9655
1763937900,2830.79,2840.0,2830.79,2838.7,2910.7227
1763938800,2838.7,2843.49,2813.43,2814.97,6816.1235
